attempt_id,student_id,exam_type,test_number,test_date,question_id,topic,subtopic,difficulty,is_correct,time_taken,total_marks,marks_obtained
ATT_74963,STU_0770,JEE,2,2026-02-08,Q_0013,Chemistry,Physical Chemistry,medium,False,109,4,-1
ATT_74964,STU_0770,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,medium,True,146,4,4
ATT_74965,STU_0770,JEE,2,2026-02-08,Q_0015,Chemistry,Organic Chemistry,easy,True,86,4,4
ATT_74966,STU_0770,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,medium,True,120,4,4
ATT_74967,STU_0770,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,medium,True,124,4,4
ATT_74968,STU_0770,JEE,2,2026-02-08,Q_0018,Chemistry,Inorganic Chemistry,medium,True,118,4,4
ATT_74969,STU_0770,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,easy,True,33,4,4
ATT_74970,STU_0770,JEE,2,2026-02-08,Q_0020,Mathematics,Algebra,medium,False,130,4,-1
ATT_74971,STU_0770,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,medium,True,71,4,4
ATT_74972,STU_0770,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,61,4,4
ATT_74973,STU_0770,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,medium,False,164,4,-1
ATT_74974,STU_0770,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,medium,False,242,4,-1
ATT_74975,STU_0770,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,medium,True,86,4,4
ATT_74976,STU_0770,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,medium,False,112,4,-1
ATT_74977,STU_0770,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,medium,True,99,4,4
ATT_74978,STU_0770,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,medium,False,155,4,-1
ATT_74979,STU_0770,JEE,2,2026-02-08,Q_0029,Mathematics,Probability,medium,True,138,4,4
ATT_74980,STU_0770,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,medium,False,184,4,-1
ATT_74981,STU_0770,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,139,4,4
ATT_74982,STU_0770,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,62,4,4
ATT_74983,STU_0770,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,77,4,4
ATT_74984,STU_0770,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,easy,True,52,4,4
ATT_74985,STU_0770,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,69,4,4
ATT_74986,STU_0770,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,easy,True,61,4,4
ATT_74987,STU_0770,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,medium,False,137,4,-1
ATT_74988,STU_0770,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,medium,True,84,4,4
ATT_74989,STU_0770,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,medium,True,97,4,4
ATT_74990,STU_0770,JEE,3,2026-02-15,Q_0009,Physics,Optics,medium,True,78,4,4
ATT_74991,STU_0770,JEE,3,2026-02-15,Q_0010,Physics,Optics,medium,True,109,4,4
ATT_74992,STU_0770,JEE,3,2026-02-15,Q_0011,Physics,Optics,medium,True,150,4,4
ATT_74993,STU_0770,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,37,4,4
ATT_74994,STU_0770,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,87,4,4
ATT_74995,STU_0770,JEE,3,2026-02-15,Q_0014,Physics,Modern Physics,medium,True,134,4,4
ATT_74996,STU_0770,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,33,4,4
ATT_74997,STU_0770,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,medium,True,106,4,4
ATT_74998,STU_0770,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,medium,True,142,4,4
ATT_74999,STU_0770,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,easy,True,89,4,4
ATT_75000,STU_0770,JEE,3,2026-02-15,Q_0019,Chemistry,Organic Chemistry,medium,False,96,4,-1
ATT_75001,STU_0770,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,82,4,4
ATT_75002,STU_0770,JEE,3,2026-02-15,Q_0021,Chemistry,Inorganic Chemistry,medium,False,181,4,-1
ATT_75003,STU_0770,JEE,3,2026-02-15,Q_0022,Chemistry,Inorganic Chemistry,medium,True,78,4,4
ATT_75004,STU_0770,JEE,3,2026-02-15,Q_0023,Mathematics,Algebra,medium,True,87,4,4
ATT_75005,STU_0770,JEE,3,2026-02-15,Q_0024,Mathematics,Algebra,hard,False,149,4,-1
ATT_75006,STU_0770,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,medium,True,150,4,4
ATT_75007,STU_0770,JEE,3,2026-02-15,Q_0026,Mathematics,Calculus,medium,True,94,4,4
ATT_75008,STU_0770,JEE,3,2026-02-15,Q_0027,Mathematics,Calculus,medium,True,76,4,4
ATT_75009,STU_0770,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,medium,True,136,4,4
ATT_75010,STU_0770,JEE,3,2026-02-15,Q_0029,Mathematics,Trigonometry,easy,True,44,4,4
ATT_75011,STU_0770,JEE,3,2026-02-15,Q_0030,Mathematics,Trigonometry,easy,True,55,4,4
ATT_75012,STU_0770,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,medium,True,74,4,4
ATT_75013,STU_0770,JEE,3,2026-02-15,Q_0032,Mathematics,Coordinate Geometry,medium,False,104,4,-1
ATT_75014,STU_0770,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,medium,False,119,4,-1
ATT_75015,STU_0770,JEE,3,2026-02-15,Q_0034,Mathematics,Probability,easy,True,45,4,4
ATT_75016,STU_0770,JEE,3,2026-02-15,Q_0035,Mathematics,Probability,easy,True,52,4,4
ATT_75017,STU_0771,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,112,4,4
ATT_75018,STU_0771,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,False,230,4,-1
ATT_75019,STU_0771,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,hard,False,175,4,-1
ATT_75020,STU_0771,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,hard,False,300,4,-1
ATT_75021,STU_0771,JEE,1,2026-02-01,Q_0005,Physics,Electromagnetism,medium,True,147,4,4
ATT_75022,STU_0771,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,medium,False,162,4,-1
ATT_75023,STU_0771,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,hard,False,232,4,-1
ATT_75024,STU_0771,JEE,1,2026-02-01,Q_0008,Physics,Optics,hard,False,300,4,-1
ATT_75025,STU_0771,JEE,1,2026-02-01,Q_0009,Physics,Optics,hard,False,187,4,-1
ATT_75026,STU_0771,JEE,1,2026-02-01,Q_0010,Physics,Modern Physics,hard,False,204,4,-1
ATT_75027,STU_0771,JEE,1,2026-02-01,Q_0011,Physics,Modern Physics,medium,False,177,4,-1
ATT_75028,STU_0771,JEE,1,2026-02-01,Q_0012,Chemistry,Physical Chemistry,hard,False,237,4,-1
ATT_75029,STU_0771,JEE,1,2026-02-01,Q_0013,Chemistry,Physical Chemistry,medium,False,169,4,-1
ATT_75030,STU_0771,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,medium,False,88,4,-1
ATT_75031,STU_0771,JEE,1,2026-02-01,Q_0015,Chemistry,Organic Chemistry,hard,False,300,4,-1
ATT_75032,STU_0771,JEE,1,2026-02-01,Q_0016,Chemistry,Organic Chemistry,hard,False,300,4,-1
ATT_75033,STU_0771,JEE,1,2026-02-01,Q_0017,Chemistry,Inorganic Chemistry,hard,False,300,4,-1
ATT_75034,STU_0771,JEE,1,2026-02-01,Q_0018,Chemistry,Inorganic Chemistry,medium,False,117,4,-1
ATT_75035,STU_0771,JEE,1,2026-02-01,Q_0019,Chemistry,Inorganic Chemistry,medium,True,83,4,4
ATT_75036,STU_0771,JEE,1,2026-02-01,Q_0020,Mathematics,Algebra,medium,True,78,4,4
ATT_75037,STU_0771,JEE,1,2026-02-01,Q_0021,Mathematics,Algebra,hard,False,240,4,-1
ATT_75038,STU_0771,JEE,1,2026-02-01,Q_0022,Mathematics,Algebra,medium,True,90,4,4
ATT_75039,STU_0771,JEE,1,2026-02-01,Q_0023,Mathematics,Calculus,medium,False,156,4,-1
ATT_75040,STU_0771,JEE,1,2026-02-01,Q_0024,Mathematics,Calculus,hard,False,283,4,-1
ATT_75041,STU_0771,JEE,1,2026-02-01,Q_0025,Mathematics,Calculus,hard,False,300,4,-1
ATT_75042,STU_0771,JEE,1,2026-02-01,Q_0026,Mathematics,Trigonometry,medium,False,150,4,-1
ATT_75043,STU_0771,JEE,1,2026-02-01,Q_0027,Mathematics,Trigonometry,hard,False,112,4,-1
ATT_75044,STU_0771,JEE,1,2026-02-01,Q_0028,Mathematics,Trigonometry,medium,True,77,4,4
ATT_75045,STU_0771,JEE,1,2026-02-01,Q_0029,Mathematics,Coordinate Geometry,medium,False,179,4,-1
ATT_75046,STU_0771,JEE,1,2026-02-01,Q_0030,Mathematics,Coordinate Geometry,medium,False,257,4,-1
ATT_75047,STU_0771,JEE,1,2026-02-01,Q_0031,Mathematics,Probability,medium,True,69,4,4
ATT_75048,STU_0771,JEE,1,2026-02-01,Q_0032,Mathematics,Probability,medium,True,115,4,4
ATT_75049,STU_0771,JEE,1,2026-02-01,Q_0033,Mathematics,Probability,hard,False,300,4,-1
ATT_75050,STU_0771,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,hard,False,190,4,-1
ATT_75051,STU_0771,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,hard,False,154,4,-1
ATT_75052,STU_0771,JEE,2,2026-02-08,Q_0003,Physics,Thermodynamics,medium,False,149,4,-1
ATT_75053,STU_0771,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,medium,False,127,4,-1
ATT_75054,STU_0771,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,hard,False,300,4,-1
ATT_75055,STU_0771,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,medium,False,237,4,-1
ATT_75056,STU_0771,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,hard,False,173,4,-1
ATT_75057,STU_0771,JEE,2,2026-02-08,Q_0008,Physics,Optics,medium,False,127,4,-1
ATT_75058,STU_0771,JEE,2,2026-02-08,Q_0009,Physics,Optics,medium,True,149,4,4
ATT_75059,STU_0771,JEE,2,2026-02-08,Q_0010,Physics,Modern Physics,medium,False,125,4,-1
ATT_75060,STU_0771,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,medium,True,135,4,4
ATT_75061,STU_0771,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,medium,True,141,4,4
ATT_75062,STU_0771,JEE,2,2026-02-08,Q_0013,Chemistry,Physical Chemistry,medium,False,107,4,-1
ATT_75063,STU_0771,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,medium,False,204,4,-1
ATT_75064,STU_0771,JEE,2,2026-02-08,Q_0015,Chemistry,Organic Chemistry,hard,False,122,4,-1
ATT_75065,STU_0771,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,medium,True,121,4,4
ATT_75066,STU_0771,JEE,2,2026-02-08,Q_0017,Chemistry,Inorganic Chemistry,medium,True,70,4,4
ATT_75067,STU_0771,JEE,2,2026-02-08,Q_0018,Chemistry,Inorganic Chemistry,medium,False,165,4,-1
ATT_75068,STU_0771,JEE,2,2026-02-08,Q_0019,Mathematics,Algebra,medium,True,86,4,4
ATT_75069,STU_0771,JEE,2,2026-02-08,Q_0020,Mathematics,Algebra,medium,True,133,4,4
ATT_75070,STU_0771,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,medium,True,136,4,4
ATT_75071,STU_0771,JEE,2,2026-02-08,Q_0022,Mathematics,Calculus,medium,True,148,4,4
ATT_75072,STU_0771,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,medium,True,77,4,4
ATT_75073,STU_0771,JEE,2,2026-02-08,Q_0024,Mathematics,Trigonometry,medium,True,118,4,4
ATT_75074,STU_0771,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,medium,True,150,4,4
ATT_75075,STU_0771,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,medium,True,92,4,4
ATT_75076,STU_0771,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,medium,True,121,4,4
ATT_75077,STU_0771,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,medium,True,83,4,4
ATT_75078,STU_0771,JEE,2,2026-02-08,Q_0029,Mathematics,Probability,medium,True,79,4,4
ATT_75079,STU_0771,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,hard,False,300,4,-1
ATT_75080,STU_0771,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,142,4,4
ATT_75081,STU_0771,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,medium,True,90,4,4
ATT_75082,STU_0771,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,medium,True,125,4,4
ATT_75083,STU_0771,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,hard,False,286,4,-1
ATT_75084,STU_0771,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,medium,True,143,4,4
ATT_75085,STU_0771,JEE,3,2026-02-15,Q_0005,Physics,Electromagnetism,medium,True,68,4,4
ATT_75086,STU_0771,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,medium,True,141,4,4
ATT_75087,STU_0771,JEE,3,2026-02-15,Q_0007,Physics,Optics,medium,True,139,4,4
ATT_75088,STU_0771,JEE,3,2026-02-15,Q_0008,Physics,Optics,medium,True,80,4,4
ATT_75089,STU_0771,JEE,3,2026-02-15,Q_0009,Physics,Modern Physics,hard,False,134,4,-1
ATT_75090,STU_0771,JEE,3,2026-02-15,Q_0010,Physics,Modern Physics,medium,False,122,4,-1
ATT_75091,STU_0771,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,hard,False,153,4,-1
ATT_75092,STU_0771,JEE,3,2026-02-15,Q_0012,Chemistry,Physical Chemistry,medium,True,132,4,4
ATT_75093,STU_0771,JEE,3,2026-02-15,Q_0013,Chemistry,Physical Chemistry,medium,False,223,4,-1
ATT_75094,STU_0771,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,hard,False,160,4,-1
ATT_75095,STU_0771,JEE,3,2026-02-15,Q_0015,Chemistry,Organic Chemistry,medium,False,139,4,-1
ATT_75096,STU_0771,JEE,3,2026-02-15,Q_0016,Chemistry,Organic Chemistry,hard,False,129,4,-1
ATT_75097,STU_0771,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,medium,True,128,4,4
ATT_75098,STU_0771,JEE,3,2026-02-15,Q_0018,Chemistry,Inorganic Chemistry,medium,True,120,4,4
ATT_75099,STU_0771,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,medium,False,206,4,-1
ATT_75100,STU_0771,JEE,3,2026-02-15,Q_0020,Mathematics,Algebra,medium,False,206,4,-1
ATT_75101,STU_0771,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,hard,False,281,4,-1
ATT_75102,STU_0771,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,medium,True,129,4,4
ATT_75103,STU_0771,JEE,3,2026-02-15,Q_0023,Mathematics,Calculus,hard,False,147,4,-1
ATT_75104,STU_0771,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,89,4,4
ATT_75105,STU_0771,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,medium,True,116,4,4
ATT_75106,STU_0771,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,medium,False,127,4,-1
ATT_75107,STU_0771,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,medium,True,138,4,4
ATT_75108,STU_0771,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,medium,True,63,4,4
ATT_75109,STU_0771,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,medium,True,149,4,4
ATT_75110,STU_0771,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,medium,False,88,4,-1
ATT_75111,STU_0771,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,medium,False,171,4,-1
ATT_75112,STU_0771,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,medium,True,107,4,4
ATT_75113,STU_0771,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,medium,True,147,4,4
ATT_75114,STU_0771,JEE,3,2026-02-15,Q_0034,Mathematics,Probability,medium,True,147,4,4
ATT_75115,STU_0772,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,easy,True,74,4,4
ATT_75116,STU_0772,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,True,133,4,4
ATT_75117,STU_0772,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,easy,True,62,4,4
ATT_75118,STU_0772,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,medium,False,126,4,-1
ATT_75119,STU_0772,JEE,1,2026-02-01,Q_0005,Physics,Electromagnetism,medium,True,121,4,4
ATT_75120,STU_0772,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,easy,True,78,4,4
ATT_75121,STU_0772,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,easy,True,81,4,4
ATT_75122,STU_0772,JEE,1,2026-02-01,Q_0008,Physics,Optics,medium,True,139,4,4
ATT_75123,STU_0772,JEE,1,2026-02-01,Q_0009,Physics,Optics,medium,True,82,4,4
ATT_75124,STU_0772,JEE,1,2026-02-01,Q_0010,Physics,Optics,medium,False,143,4,-1
ATT_75125,STU_0772,JEE,1,2026-02-01,Q_0011,Physics,Modern Physics,medium,False,166,4,-1
ATT_75126,STU_0772,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,medium,True,139,4,4
ATT_75127,STU_0772,JEE,1,2026-02-01,Q_0013,Physics,Modern Physics,medium,True,95,4,4
ATT_75128,STU_0772,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,medium,True,72,4,4
ATT_75129,STU_0772,JEE,1,2026-02-01,Q_0015,Chemistry,Physical Chemistry,medium,True,79,4,4
ATT_75130,STU_0772,JEE,1,2026-02-01,Q_0016,Chemistry,Organic Chemistry,medium,True,121,4,4
ATT_75131,STU_0772,JEE,1,2026-02-01,Q_0017,Chemistry,Organic Chemistry,medium,True,79,4,4
ATT_75132,STU_0772,JEE,1,2026-02-01,Q_0018,Chemistry,Organic Chemistry,easy,True,32,4,4
ATT_75133,STU_0772,JEE,1,2026-02-01,Q_0019,Chemistry,Inorganic Chemistry,medium,True,102,4,4
ATT_75134,STU_0772,JEE,1,2026-02-01,Q_0020,Chemistry,Inorganic Chemistry,easy,True,80,4,4
ATT_75135,STU_0772,JEE,1,2026-02-01,Q_0021,Mathematics,Algebra,medium,True,122,4,4
ATT_75136,STU_0772,JEE,1,2026-02-01,Q_0022,Mathematics,Algebra,easy,True,30,4,4
ATT_75137,STU_0772,JEE,1,2026-02-01,Q_0023,Mathematics,Calculus,easy,True,48,4,4
ATT_75138,STU_0772,JEE,1,2026-02-01,Q_0024,Mathematics,Calculus,easy,True,35,4,4
ATT_75139,STU_0772,JEE,1,2026-02-01,Q_0025,Mathematics,Calculus,easy,True,80,4,4
ATT_75140,STU_0772,JEE,1,2026-02-01,Q_0026,Mathematics,Trigonometry,medium,True,148,4,4
ATT_75141,STU_0772,JEE,1,2026-02-01,Q_0027,Mathematics,Trigonometry,easy,True,38,4,4
ATT_75142,STU_0772,JEE,1,2026-02-01,Q_0028,Mathematics,Coordinate Geometry,easy,True,43,4,4
ATT_75143,STU_0772,JEE,1,2026-02-01,Q_0029,Mathematics,Coordinate Geometry,easy,True,76,4,4
ATT_75144,STU_0772,JEE,1,2026-02-01,Q_0030,Mathematics,Coordinate Geometry,medium,True,67,4,4
ATT_75145,STU_0772,JEE,1,2026-02-01,Q_0031,Mathematics,Probability,medium,True,149,4,4
ATT_75146,STU_0772,JEE,1,2026-02-01,Q_0032,Mathematics,Probability,medium,True,104,4,4
ATT_75147,STU_0772,JEE,1,2026-02-01,Q_0033,Mathematics,Probability,medium,True,95,4,4
ATT_75148,STU_0772,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,42,4,4
ATT_75149,STU_0772,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,easy,True,50,4,4
ATT_75150,STU_0772,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,medium,True,146,4,4
ATT_75151,STU_0772,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,easy,True,52,4,4
ATT_75152,STU_0772,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,medium,True,100,4,4
ATT_75153,STU_0772,JEE,2,2026-02-08,Q_0006,Physics,Thermodynamics,easy,True,90,4,4
ATT_75154,STU_0772,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,medium,True,84,4,4
ATT_75155,STU_0772,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,medium,True,137,4,4
ATT_75156,STU_0772,JEE,2,2026-02-08,Q_0009,Physics,Optics,medium,True,107,4,4
ATT_75157,STU_0772,JEE,2,2026-02-08,Q_0010,Physics,Optics,medium,True,130,4,4
ATT_75158,STU_0772,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,easy,True,78,4,4
ATT_75159,STU_0772,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,easy,True,86,4,4
ATT_75160,STU_0772,JEE,2,2026-02-08,Q_0013,Chemistry,Physical Chemistry,easy,True,78,4,4
ATT_75161,STU_0772,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,easy,True,46,4,4
ATT_75162,STU_0772,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,easy,True,35,4,4
ATT_75163,STU_0772,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,easy,True,66,4,4
ATT_75164,STU_0772,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,easy,True,83,4,4
ATT_75165,STU_0772,JEE,2,2026-02-08,Q_0018,Chemistry,Inorganic Chemistry,easy,True,42,4,4
ATT_75166,STU_0772,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,easy,True,87,4,4
ATT_75167,STU_0772,JEE,2,2026-02-08,Q_0020,Mathematics,Algebra,medium,True,90,4,4
ATT_75168,STU_0772,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,easy,True,88,4,4
ATT_75169,STU_0772,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,easy,True,74,4,4
ATT_75170,STU_0772,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,medium,True,120,4,4
ATT_75171,STU_0772,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,medium,True,112,4,4
ATT_75172,STU_0772,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,easy,True,37,4,4
ATT_75173,STU_0772,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,easy,True,40,4,4
ATT_75174,STU_0772,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,easy,True,56,4,4
ATT_75175,STU_0772,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,medium,True,109,4,4
ATT_75176,STU_0772,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,medium,True,60,4,4
ATT_75177,STU_0772,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,easy,True,42,4,4
ATT_75178,STU_0772,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,138,4,4
ATT_75179,STU_0772,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,54,4,4
ATT_75180,STU_0772,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,85,4,4
ATT_75181,STU_0772,JEE,3,2026-02-15,Q_0003,Physics,Mechanics,easy,True,50,4,4
ATT_75182,STU_0772,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,medium,True,134,4,4
ATT_75183,STU_0772,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,easy,True,31,4,4
ATT_75184,STU_0772,JEE,3,2026-02-15,Q_0006,Physics,Thermodynamics,easy,True,76,4,4
ATT_75185,STU_0772,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,72,4,4
ATT_75186,STU_0772,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,easy,True,67,4,4
ATT_75187,STU_0772,JEE,3,2026-02-15,Q_0009,Physics,Electromagnetism,easy,True,63,4,4
ATT_75188,STU_0772,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,49,4,4
ATT_75189,STU_0772,JEE,3,2026-02-15,Q_0011,Physics,Optics,easy,True,52,4,4
ATT_75190,STU_0772,JEE,3,2026-02-15,Q_0012,Physics,Optics,easy,True,87,4,4
ATT_75191,STU_0772,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,medium,True,124,4,4
ATT_75192,STU_0772,JEE,3,2026-02-15,Q_0014,Physics,Modern Physics,medium,True,82,4,4
ATT_75193,STU_0772,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,55,4,4
ATT_75194,STU_0772,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,easy,True,41,4,4
ATT_75195,STU_0772,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,easy,True,73,4,4
ATT_75196,STU_0772,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,medium,True,129,4,4
ATT_75197,STU_0772,JEE,3,2026-02-15,Q_0019,Chemistry,Organic Chemistry,easy,True,76,4,4
ATT_75198,STU_0772,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,66,4,4
ATT_75199,STU_0772,JEE,3,2026-02-15,Q_0021,Chemistry,Inorganic Chemistry,easy,True,81,4,4
ATT_75200,STU_0772,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,37,4,4
ATT_75201,STU_0772,JEE,3,2026-02-15,Q_0023,Mathematics,Algebra,easy,True,35,4,4
ATT_75202,STU_0772,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,89,4,4
ATT_75203,STU_0772,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,easy,True,35,4,4
ATT_75204,STU_0772,JEE,3,2026-02-15,Q_0026,Mathematics,Calculus,easy,True,40,4,4
ATT_75205,STU_0772,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,easy,True,38,4,4
ATT_75206,STU_0772,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,easy,True,38,4,4
ATT_75207,STU_0772,JEE,3,2026-02-15,Q_0029,Mathematics,Trigonometry,easy,True,34,4,4
ATT_75208,STU_0772,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,medium,True,74,4,4
ATT_75209,STU_0772,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,easy,True,57,4,4
ATT_75210,STU_0772,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,easy,True,85,4,4
ATT_75211,STU_0772,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,easy,True,72,4,4
ATT_75212,STU_0773,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,91,4,4
